m,TagName,
"2020-12-01 00:00:00","c#","5710"
"2020-12-01 00:00:00","c++","4423"
"2020-12-01 00:00:00","delphi","190"
"2020-12-01 00:00:00","go","532"
"2020-12-01 00:00:00","java","7744"
"2020-12-01 00:00:00","javascript","15908"
"2020-12-01 00:00:00","perl","131"
"2020-12-01 00:00:00","php","4773"
"2020-12-01 00:00:00","python","22017"
"2020-12-01 00:00:00","r","4314"
"2020-12-01 00:00:00","ruby","497"
"2020-12-01 00:00:00","swift","2082"
"2021-01-01 00:00:00","assembly","305"
"2021-01-01 00:00:00","c","2557"
"2021-01-01 00:00:00","c#","6148"
"2021-01-01 00:00:00","c++","4081"
"2021-01-01 00:00:00","delphi","199"
"2021-01-01 00:00:00","go","563"
"2021-01-01 00:00:00","java","7987"
"2021-01-01 00:00:00","javascript","16752"
"2021-01-01 00:00:00","perl","145"
"2021-01-01 00:00:00","php","4739"
"2021-01-01 00:00:00","python","22722"
"2021-01-01 00:00:00","r","4325"
"2021-01-01 00:00:00","ruby","522"
"2021-01-01 00:00:00","swift","2296"
"2021-02-01 00:00:00","assembly","244"
"2021-02-01 00:00:00","c","2228"
"2021-02-01 00:00:00","c#","5754"
"2021-02-01 00:00:00","c++","4067"
"2021-02-01 00:00:00","delphi","189"
"2021-02-01 00:00:00","go","564"
"2021-02-01 00:00:00","java","7524"
"2021-02-01 00:00:00","javascript","15156"
"2021-02-01 00:00:00","perl","133"
"2021-02-01 00:00:00","php","4372"
"2021-02-01 00:00:00","python","21252"
"2021-02-01 00:00:00","r","4311"
"2021-02-01 00:00:00","ruby","528"
"2021-02-01 00:00:00","swift","2244"
"2021-03-01 00:00:00","assembly","317"
"2021-03-01 00:00:00","c","2467"
"2021-03-01 00:00:00","c#","6345"
"2021-03-01 00:00:00","c++","4268"
"2021-03-01 00:00:00","delphi","253"
"2021-03-01 00:00:00","go","751"
"2021-03-01 00:00:00","java","8606"
"2021-03-01 00:00:00","javascript","16643"
"2021-03-01 00:00:00","perl","151"
"2021-03-01 00:00:00","php","4712"
"2021-03-01 00:00:00","python","23660"
"2021-03-01 00:00:00","r","5156"
"2021-03-01 00:00:00","ruby","495"
"2021-03-01 00:00:00","swift","2367"
"2021-04-01 00:00:00","assembly","318"
"2021-04-01 00:00:00","c","2281"
"2021-04-01 00:00:00","c#","5846"
"2021-04-01 00:00:00","c++","3902"
"2021-04-01 00:00:00","delphi","170"
"2021-04-01 00:00:00","go","621"
"2021-04-01 00:00:00","java","7862"
"2021-04-01 00:00:00","javascript","15746"
"2021-04-01 00:00:00","perl","133"
"2021-04-01 00:00:00","php","4287"
"2021-04-01 00:00:00","python","22222"
"2021-04-01 00:00:00","r","4773"
"2021-04-01 00:00:00","ruby","513"
"2021-04-01 00:00:00","swift","2093"
"2021-05-01 00:00:00","assembly","300"
"2021-05-01 00:00:00","c","2068"
"2021-05-01 00:00:00","c#","5689"
"2021-05-01 00:00:00","c++","4149"
"2021-05-01 00:00:00","delphi","167"
"2021-05-01 00:00:00","go","638"
"2021-05-01 00:00:00","java","7888"
"2021-05-01 00:00:00","javascript","15686"
"2021-05-01 00:00:00","perl","120"
"2021-05-01 00:00:00","php","4238"
"2021-05-01 00:00:00","python","22216"
"2021-05-01 00:00:00","r","4648"
"2021-05-01 00:00:00","ruby","398"
"2021-05-01 00:00:00","swift","1844"
"2021-06-01 00:00:00","assembly","257"
"2021-06-01 00:00:00","c","1856"
"2021-06-01 00:00:00","c#","5582"
"2021-06-01 00:00:00","c++","3789"
"2021-06-01 00:00:00","delphi","125"
"2021-06-01 00:00:00","go","605"
"2021-06-01 00:00:00","java","7525"
"2021-06-01 00:00:00","javascript","14868"
"2021-06-01 00:00:00","perl","154"
"2021-06-01 00:00:00","php","4051"
"2021-06-01 00:00:00","python","20709"
"2021-06-01 00:00:00","r","4266"
"2021-06-01 00:00:00","ruby","417"
"2021-06-01 00:00:00","swift","1774"
"2021-07-01 00:00:00","assembly","184"
"2021-07-01 00:00:00","c","1597"
"2021-07-01 00:00:00","c#","5161"
"2021-07-01 00:00:00","c++","3457"
"2021-07-01 00:00:00","delphi","139"
"2021-07-01 00:00:00","go","599"
"2021-07-01 00:00:00","java","6891"
"2021-07-01 00:00:00","javascript","14637"
"2021-07-01 00:00:00","perl","137"
"2021-07-01 00:00:00","php","3869"
"2021-07-01 00:00:00","python","20409"
"2021-07-01 00:00:00","r","4032"
"2021-07-01 00:00:00","ruby","444"
"2021-07-01 00:00:00","swift","1948"
"2021-08-01 00:00:00","assembly","161"
"2021-08-01 00:00:00","c","1514"
"2021-08-01 00:00:00","c#","5070"
"2021-08-01 00:00:00","c++","3214"
"2021-08-01 00:00:00","delphi","133"
"2021-08-01 00:00:00","go","734"
"2021-08-01 00:00:00","java","6685"
"2021-08-01 00:00:00","javascript","14485"
"2021-08-01 00:00:00","perl","118"
"2021-08-01 00:00:00","php","3832"
"2021-08-01 00:00:00","python","19652"
"2021-08-01 00:00:00","r","4019"
"2021-08-01 00:00:00","ruby","445"
"2021-08-01 00:00:00","swift","1877"
"2021-09-01 00:00:00","assembly","190"
"2021-09-01 00:00:00","c","1693"
"2021-09-01 00:00:00","c#","5013"
"2021-09-01 00:00:00","c++","3565"
"2021-09-01 00:00:00","delphi","133"
"2021-09-01 00:00:00","go","615"
"2021-09-01 00:00:00","java","6560"
"2021-09-01 00:00:00","javascript","14307"
"2021-09-01 00:00:00","perl","112"
"2021-09-01 00:00:00","php","3693"
"2021-09-01 00:00:00","python","18850"
"2021-09-01 00:00:00","r","3889"
"2021-09-01 00:00:00","ruby","444"
"2021-09-01 00:00:00","swift","1610"
"2021-10-01 00:00:00","assembly","203"
"2021-10-01 00:00:00","c","2082"
"2021-10-01 00:00:00","c#","5237"
"2021-10-01 00:00:00","c++","3683"
"2021-10-01 00:00:00","delphi","141"
"2021-10-01 00:00:00","go","696"
"2021-10-01 00:00:00","java","6505"
"2021-10-01 00:00:00","javascript","13702"
"2021-10-01 00:00:00","perl","127"
"2021-10-01 00:00:00","php","3566"
"2021-10-01 00:00:00","python","19638"
"2021-10-01 00:00:00","r","4153"
"2021-10-01 00:00:00","ruby","412"
"2021-10-01 00:00:00","swift","1559"
"2021-11-01 00:00:00","assembly","277"
"2021-11-01 00:00:00","c","2192"
"2021-11-01 00:00:00","c#","5541"
"2021-11-01 00:00:00","c++","3771"
"2021-11-01 00:00:00","delphi","138"
"2021-11-01 00:00:00","go","646"
"2021-11-01 00:00:00","java","6845"
"2021-11-01 00:00:00","javascript","13317"
"2021-11-01 00:00:00","perl","76"
"2021-11-01 00:00:00","php","3459"
"2021-11-01 00:00:00","python","19864"
"2021-11-01 00:00:00","r","4012"
"2021-11-01 00:00:00","ruby","390"
"2021-11-01 00:00:00","swift","1525"
"2021-12-01 00:00:00","assembly","261"
"2021-12-01 00:00:00","c","2083"
"2021-12-01 00:00:00","c#","4991"
"2021-12-01 00:00:00","c++","3537"
"2021-12-01 00:00:00","delphi","142"
"2021-12-01 00:00:00","go","710"
"2021-12-01 00:00:00","java","6130"
"2021-12-01 00:00:00","javascript","12957"
"2021-12-01 00:00:00","perl","100"
"2021-12-01 00:00:00","php","3212"
"2021-12-01 00:00:00","python","18861"
"2021-12-01 00:00:00","r","3531"
"2021-12-01 00:00:00","ruby","365"
"2021-12-01 00:00:00","swift","1409"
"2022-01-01 00:00:00","assembly","224"
"2022-01-01 00:00:00","c","1935"
"2022-01-01 00:00:00","c#","5221"
"2022-01-01 00:00:00","c++","3577"
"2022-01-01 00:00:00","delphi","132"
"2022-01-01 00:00:00","go","736"
"2022-01-01 00:00:00","java","6370"
"2022-01-01 00:00:00","javascript","13823"
"2022-01-01 00:00:00","perl","126"
"2022-01-01 00:00:00","php","3347"
"2022-01-01 00:00:00","python","19511"
"2022-01-01 00:00:00","r","3836"
"2022-01-01 00:00:00","ruby","441"
"2022-01-01 00:00:00","swift","1717"
"2022-02-01 00:00:00","assembly","209"
"2022-02-01 00:00:00","c","1656"
"2022-02-01 00:00:00","c#","5046"
"2022-02-01 00:00:00","c++","3153"
"2022-02-01 00:00:00","delphi","166"
"2022-02-01 00:00:00","go","639"
"2022-02-01 00:00:00","java","5852"
"2022-02-01 00:00:00","javascript","12671"
"2022-02-01 00:00:00","perl","94"
"2022-02-01 00:00:00","php","3072"
"2022-02-01 00:00:00","python","19088"
"2022-02-01 00:00:00","r","3894"
"2022-02-01 00:00:00","ruby","402"
"2022-02-01 00:00:00","swift","1584"
"2022-03-01 00:00:00","assembly","231"
"2022-03-01 00:00:00","c","1925"
"2022-03-01 00:00:00","c#","5613"
"2022-03-01 00:00:00","c++","3465"
"2022-03-01 00:00:00","delphi","119"
"2022-03-01 00:00:00","go","753"
"2022-03-01 00:00:00","java","6500"
"2022-03-01 00:00:00","javascript","13450"
"2022-03-01 00:00:00","perl","103"
"2022-03-01 00:00:00","php","3101"
"2022-03-01 00:00:00","python","20536"
"2022-03-01 00:00:00","r","4467"
"2022-03-01 00:00:00","ruby","440"
"2022-03-01 00:00:00","swift","1725"
"2022-04-01 00:00:00","assembly","244"
"2022-04-01 00:00:00","c","1720"
"2022-04-01 00:00:00","c#","5160"
"2022-04-01 00:00:00","c++","3412"
"2022-04-01 00:00:00","delphi","112"
"2022-04-01 00:00:00","go","704"
"2022-04-01 00:00:00","java","6284"
"2022-04-01 00:00:00","javascript","13314"
"2022-04-01 00:00:00","perl","100"
"2022-04-01 00:00:00","php","3136"
"2022-04-01 00:00:00","python","19622"
"2022-04-01 00:00:00","r","4163"
"2022-04-01 00:00:00","ruby","431"
"2022-04-01 00:00:00","swift","1437"
"2022-05-01 00:00:00","assembly","246"
"2022-05-01 00:00:00","c","1742"
"2022-05-01 00:00:00","c#","5453"
"2022-05-01 00:00:00","c++","3470"
"2022-05-01 00:00:00","delphi","118"
"2022-05-01 00:00:00","go","601"
"2022-05-01 00:00:00","java","6399"
"2022-05-01 00:00:00","javascript","13150"
"2022-05-01 00:00:00","perl","90"
"2022-05-01 00:00:00","php","3326"
"2022-05-01 00:00:00","python","19203"
"2022-05-01 00:00:00","r","4121"
"2022-05-01 00:00:00","ruby","435"
"2022-05-01 00:00:00","swift","1444"
"2022-06-01 00:00:00","assembly","233"
"2022-06-01 00:00:00","c","1544"
"2022-06-01 00:00:00","c#","5257"
"2022-06-01 00:00:00","c++","3013"
"2022-06-01 00:00:00","delphi","110"
"2022-06-01 00:00:00","go","672"
"2022-06-01 00:00:00","java","5623"
"2022-06-01 00:00:00","javascript","12457"
"2022-06-01 00:00:00","perl","123"
"2022-06-01 00:00:00","php","3142"
"2022-06-01 00:00:00","python","18545"
"2022-06-01 00:00:00","r","3866"
"2022-06-01 00:00:00","ruby","423"
"2022-06-01 00:00:00","swift","1495"
"2022-07-01 00:00:00","assembly","201"
"2022-07-01 00:00:00","c","1360"
"2022-07-01 00:00:00","c#","5187"
"2022-07-01 00:00:00","c++","2925"
"2022-07-01 00:00:00","delphi","117"
"2022-07-01 00:00:00","go","678"
"2022-07-01 00:00:00","java","5337"
"2022-07-01 00:00:00","javascript","12588"
"2022-07-01 00:00:00","perl","124"
"2022-07-01 00:00:00","php","3047"
"2022-07-01 00:00:00","python","18829"
"2022-07-01 00:00:00","r","3637"
"2022-07-01 00:00:00","ruby","403"
"2022-07-01 00:00:00","swift","1459"
"2022-08-01 00:00:00","assembly","159"
"2022-08-01 00:00:00","c","1417"
"2022-08-01 00:00:00","c#","5424"
"2022-08-01 00:00:00","c++","2900"
"2022-08-01 00:00:00","delphi","113"
"2022-08-01 00:00:00","go","786"
"2022-08-01 00:00:00","java","5234"
"2022-08-01 00:00:00","javascript","12928"
"2022-08-01 00:00:00","perl","116"
"2022-08-01 00:00:00","php","3079"
"2022-08-01 00:00:00","python","18481"
"2022-08-01 00:00:00","r","3759"
"2022-08-01 00:00:00","ruby","424"
"2022-08-01 00:00:00","swift","1459"
"2022-09-01 00:00:00","assembly","167"
"2022-09-01 00:00:00","c","1514"
"2022-09-01 00:00:00","c#","4949"
"2022-09-01 00:00:00","c++","2731"
"2022-09-01 00:00:00","delphi","133"
"2022-09-01 00:00:00","go","783"
"2022-09-01 00:00:00","java","4974"
"2022-09-01 00:00:00","javascript","11739"
"2022-09-01 00:00:00","perl","82"
"2022-09-01 00:00:00","php","2792"
"2022-09-01 00:00:00","python","16905"
"2022-09-01 00:00:00","r","3514"
"2022-09-01 00:00:00","ruby","398"
"2022-09-01 00:00:00","swift","1483"
"2022-10-01 00:00:00","assembly","210"
"2022-10-01 00:00:00","c","1851"
"2022-10-01 00:00:00","c#","4987"
"2022-10-01 00:00:00","c++","2864"
"2022-10-01 00:00:00","delphi","136"
"2022-10-01 00:00:00","go","674"
"2022-10-01 00:00:00","java","5218"
"2022-10-01 00:00:00","javascript","11471"
"2022-10-01 00:00:00","perl","80"
"2022-10-01 00:00:00","php","2717"
"2022-10-01 00:00:00","python","18300"
"2022-10-01 00:00:00","r","3882"
"2022-10-01 00:00:00","ruby","371"
"2022-10-01 00:00:00","swift","1321"
"2022-11-01 00:00:00","assembly","262"
"2022-11-01 00:00:00","c","1959"
"2022-11-01 00:00:00","c#","5120"
"2022-11-01 00:00:00","c++","2897"
"2022-11-01 00:00:00","delphi","106"
"2022-11-01 00:00:00","go","692"
"2022-11-01 00:00:00","java","5331"
"2022-11-01 00:00:00","javascript","11554"
"2022-11-01 00:00:00","perl","107"
"2022-11-01 00:00:00","php","2733"
"2022-11-01 00:00:00","python","18632"
"2022-11-01 00:00:00","r","3969"
"2022-11-01 00:00:00","ruby","412"
"2022-11-01 00:00:00","swift","1372"
"2022-12-01 00:00:00","assembly","247"
"2022-12-01 00:00:00","c","1693"
"2022-12-01 00:00:00","c#","4610"
"2022-12-01 00:00:00","c++","2556"
"2022-12-01 00:00:00","delphi","81"
"2022-12-01 00:00:00","go","594"
"2022-12-01 00:00:00","java","4727"
"2022-12-01 00:00:00","javascript","10109"
"2022-12-01 00:00:00","perl","93"
"2022-12-01 00:00:00","php","2322"
"2022-12-01 00:00:00","python","15654"
"2022-12-01 00:00:00","r","3186"
"2022-12-01 00:00:00","ruby","340"
"2022-12-01 00:00:00","swift","1216"
"2023-01-01 00:00:00","assembly","215"
"2023-01-01 00:00:00","c","1407"
"2023-01-01 00:00:00","c#","4656"
"2023-01-01 00:00:00","c++","2364"
"2023-01-01 00:00:00","delphi","106"
"2023-01-01 00:00:00","go","686"
"2023-01-01 00:00:00","java","4617"
"2023-01-01 00:00:00","javascript","9869"
"2023-01-01 00:00:00","perl","71"
"2023-01-01 00:00:00","php","2494"
"2023-01-01 00:00:00","python","14785"
"2023-01-01 00:00:00","r","3237"
"2023-01-01 00:00:00","ruby","325"
"2023-01-01 00:00:00","swift","1194"
"2023-02-01 00:00:00","assembly","164"
"2023-02-01 00:00:00","c","1208"
"2023-02-01 00:00:00","c#","4091"
"2023-02-01 00:00:00","c++","2007"
"2023-02-01 00:00:00","delphi","121"
"2023-02-01 00:00:00","go","617"
"2023-02-01 00:00:00","java","4044"
"2023-02-01 00:00:00","javascript","8374"
"2023-02-01 00:00:00","perl","77"
"2023-02-01 00:00:00","php","1983"
"2023-02-01 00:00:00","python","12891"
"2023-02-01 00:00:00","r","3230"
"2023-02-01 00:00:00","ruby","311"
"2023-02-01 00:00:00","swift","1058"
"2023-03-01 00:00:00","assembly","156"
"2023-03-01 00:00:00","c","1163"
"2023-03-01 00:00:00","c#","4205"
"2023-03-01 00:00:00","c++","2296"
"2023-03-01 00:00:00","delphi","120"
"2023-03-01 00:00:00","go","590"
"2023-03-01 00:00:00","java","4395"
"2023-03-01 00:00:00","javascript","8362"
"2023-03-01 00:00:00","perl","93"
"2023-03-01 00:00:00","php","1870"
"2023-03-01 00:00:00","python","12661"
"2023-03-01 00:00:00","r","3258"
"2023-03-01 00:00:00","ruby","262"
"2023-03-01 00:00:00","swift","1122"
"2023-04-01 00:00:00","assembly","173"
"2023-04-01 00:00:00","c","1079"
"2023-04-01 00:00:00","c#","3275"
"2023-04-01 00:00:00","c++","1746"
"2023-04-01 00:00:00","delphi","113"
"2023-04-01 00:00:00","go","475"
"2023-04-01 00:00:00","java","3531"
"2023-04-01 00:00:00","javascript","6470"
"2023-04-01 00:00:00","perl","55"
"2023-04-01 00:00:00","php","1556"
"2023-04-01 00:00:00","python","9933"
"2023-04-01 00:00:00","r","2558"
"2023-04-01 00:00:00","ruby","198"
"2023-04-01 00:00:00","swift","888"
"2023-05-01 00:00:00","assembly","154"
"2023-05-01 00:00:00","c","967"
"2023-05-01 00:00:00","c#","3195"
"2023-05-01 00:00:00","c++","1597"
"2023-05-01 00:00:00","delphi","100"
"2023-05-01 00:00:00","go","390"
"2023-05-01 00:00:00","java","3257"
"2023-05-01 00:00:00","javascript","6044"
"2023-05-01 00:00:00","perl","52"
"2023-05-01 00:00:00","php","1576"
"2023-05-01 00:00:00","python","9428"
"2023-05-01 00:00:00","r","2337"
"2023-05-01 00:00:00","ruby","220"
"2023-05-01 00:00:00","swift","798"
"2023-06-01 00:00:00","assembly","136"
"2023-06-01 00:00:00","c","806"
"2023-06-01 00:00:00","c#","3213"
"2023-06-01 00:00:00","c++","1624"
"2023-06-01 00:00:00","delphi","106"
"2023-06-01 00:00:00","go","492"
"2023-06-01 00:00:00","java","3269"
"2023-06-01 00:00:00","javascript","5808"
"2023-06-01 00:00:00","perl","54"
"2023-06-01 00:00:00","php","1521"
"2023-06-01 00:00:00","python","8966"
"2023-06-01 00:00:00","r","2192"
"2023-06-01 00:00:00","ruby","189"
"2023-06-01 00:00:00","swift","922"
"2023-07-01 00:00:00","assembly","149"
"2023-07-01 00:00:00","c","828"
"2023-07-01 00:00:00","c#","3247"
"2023-07-01 00:00:00","c++","1643"
"2023-07-01 00:00:00","delphi","92"
"2023-07-01 00:00:00","go","486"
"2023-07-01 00:00:00","java","3102"
"2023-07-01 00:00:00","javascript","5840"
"2023-07-01 00:00:00","perl","65"
"2023-07-01 00:00:00","php","1416"
"2023-07-01 00:00:00","python","8926"
"2023-07-01 00:00:00","r","2005"
"2023-07-01 00:00:00","ruby","200"
"2023-07-01 00:00:00","swift","931"
"2023-08-01 00:00:00","assembly","133"
"2023-08-01 00:00:00","c","786"
"2023-08-01 00:00:00","c#","3064"
"2023-08-01 00:00:00","c++","1500"
"2023-08-01 00:00:00","delphi","93"
"2023-08-01 00:00:00","go","460"
"2023-08-01 00:00:00","java","3005"
"2023-08-01 00:00:00","javascript","5162"
"2023-08-01 00:00:00","perl","48"
"2023-08-01 00:00:00","php","1477"
"2023-08-01 00:00:00","python","8155"
"2023-08-01 00:00:00","r","1976"
"2023-08-01 00:00:00","ruby","174"
"2023-08-01 00:00:00","swift","765"
"2023-09-01 00:00:00","assembly","133"
"2023-09-01 00:00:00","c","806"
"2023-09-01 00:00:00","c#","2628"
"2023-09-01 00:00:00","c++","1373"
"2023-09-01 00:00:00","delphi","98"
"2023-09-01 00:00:00","go","394"
"2023-09-01 00:00:00","java","2645"
"2023-09-01 00:00:00","javascript","4435"
"2023-09-01 00:00:00","perl","58"
"2023-09-01 00:00:00","php","1356"
"2023-09-01 00:00:00","python","6882"
"2023-09-01 00:00:00","r","1721"
"2023-09-01 00:00:00","ruby","163"
"2023-09-01 00:00:00","swift","712"
"2023-10-01 00:00:00","assembly","153"
"2023-10-01 00:00:00","c","871"
"2023-10-01 00:00:00","c#","2606"
"2023-10-01 00:00:00","c++","1523"
"2023-10-01 00:00:00","delphi","143"
"2023-10-01 00:00:00","go","391"
"2023-10-01 00:00:00","java","2625"
"2023-10-01 00:00:00","javascript","4101"
"2023-10-01 00:00:00","perl","52"
"2023-10-01 00:00:00","php","1181"
"2023-10-01 00:00:00","python","7017"
"2023-10-01 00:00:00","r","1711"
"2023-10-01 00:00:00","ruby","163"
"2023-10-01 00:00:00","swift","726"
"2023-11-01 00:00:00","assembly","154"
"2023-11-01 00:00:00","c","879"
"2023-11-01 00:00:00","c#","2612"
"2023-11-01 00:00:00","c++","1303"
"2023-11-01 00:00:00","delphi","97"
"2023-11-01 00:00:00","go","381"
"2023-11-01 00:00:00","java","2544"
"2023-11-01 00:00:00","javascript","3948"
"2023-11-01 00:00:00","perl","43"
"2023-11-01 00:00:00","php","1161"
"2023-11-01 00:00:00","python","6652"
"2023-11-01 00:00:00","r","1645"
"2023-11-01 00:00:00","ruby","132"
"2023-11-01 00:00:00","swift","704"
"2023-12-01 00:00:00","assembly","163"
"2023-12-01 00:00:00","c","801"
"2023-12-01 00:00:00","c#","2229"
"2023-12-01 00:00:00","c++","1274"
"2023-12-01 00:00:00","delphi","69"
"2023-12-01 00:00:00","go","308"
"2023-12-01 00:00:00","java","2000"
"2023-12-01 00:00:00","javascript","3631"
"2023-12-01 00:00:00","perl","53"
"2023-12-01 00:00:00","php","973"
"2023-12-01 00:00:00","python","5515"
"2023-12-01 00:00:00","r","1335"
"2023-12-01 00:00:00","ruby","129"
"2023-12-01 00:00:00","swift","596"
"2024-01-01 00:00:00","assembly","161"
"2024-01-01 00:00:00","c","779"
"2024-01-01 00:00:00","c#","2285"
"2024-01-01 00:00:00","c++","1406"
"2024-01-01 00:00:00","delphi","83"
"2024-01-01 00:00:00","go","311"
"2024-01-01 00:00:00","java","2223"
"2024-01-01 00:00:00","javascript","3951"
"2024-01-01 00:00:00","perl","33"
"2024-01-01 00:00:00","php","1114"
"2024-01-01 00:00:00","python","6129"
"2024-01-01 00:00:00","r","1546"
"2024-01-01 00:00:00","ruby","146"
"2024-01-01 00:00:00","swift","696"
"2024-02-01 00:00:00","assembly","118"
"2024-02-01 00:00:00","c","715"
"2024-02-01 00:00:00","c#","2283"
"2024-02-01 00:00:00","c++","1294"
"2024-02-01 00:00:00","delphi","102"
"2024-02-01 00:00:00","go","284"
"2024-02-01 00:00:00","java","2174"
"2024-02-01 00:00:00","javascript","3581"
"2024-02-01 00:00:00","perl","36"
"2024-02-01 00:00:00","php","1028"
"2024-02-01 00:00:00","python","6106"
"2024-02-01 00:00:00","r","1534"
"2024-02-01 00:00:00","ruby","135"
"2024-02-01 00:00:00","swift","591"
"2024-03-01 00:00:00","assembly","127"
"2024-03-01 00:00:00","c","678"
"2024-03-01 00:00:00","c#","2246"
"2024-03-01 00:00:00","c++","1216"
"2024-03-01 00:00:00","delphi","91"
"2024-03-01 00:00:00","go","301"
"2024-03-01 00:00:00","java","2231"
"2024-03-01 00:00:00","javascript","3641"
"2024-03-01 00:00:00","perl","47"
"2024-03-01 00:00:00","php","1114"
"2024-03-01 00:00:00","python","5828"
"2024-03-01 00:00:00","r","1430"
"2024-03-01 00:00:00","ruby","120"
"2024-03-01 00:00:00","swift","594"
"2024-04-01 00:00:00","assembly","169"
"2024-04-01 00:00:00","c","659"
"2024-04-01 00:00:00","c#","2255"
"2024-04-01 00:00:00","c++","1156"
"2024-04-01 00:00:00","delphi","101"
"2024-04-01 00:00:00","go","288"
"2024-04-01 00:00:00","java","2018"
"2024-04-01 00:00:00","javascript","3192"
"2024-04-01 00:00:00","perl","25"
"2024-04-01 00:00:00","php","962"
"2024-04-01 00:00:00","python","5719"
"2024-04-01 00:00:00","r","1323"
"2024-04-01 00:00:00","ruby","109"
"2024-04-01 00:00:00","swift","574"
"2024-05-01 00:00:00","assembly","148"
"2024-05-01 00:00:00","c","604"
"2024-05-01 00:00:00","c#","2028"
"2024-05-01 00:00:00","c++","1265"
"2024-05-01 00:00:00","delphi","88"
"2024-05-01 00:00:00","go","251"
"2024-05-01 00:00:00","java","1772"
"2024-05-01 00:00:00","javascript","3058"
"2024-05-01 00:00:00","perl","38"
"2024-05-01 00:00:00","php","901"
"2024-05-01 00:00:00","python","5396"
"2024-05-01 00:00:00","r","1171"
"2024-05-01 00:00:00","ruby","98"
"2024-05-01 00:00:00","swift","491"
"2024-06-01 00:00:00","assembly","83"
"2024-06-01 00:00:00","c","493"
"2024-06-01 00:00:00","c#","1657"
"2024-06-01 00:00:00","c++","973"
"2024-06-01 00:00:00","delphi","63"
"2024-06-01 00:00:00","go","213"
"2024-06-01 00:00:00","java","1390"
"2024-06-01 00:00:00","javascript","2236"
"2024-06-01 00:00:00","perl","29"
"2024-06-01 00:00:00","php","757"
"2024-06-01 00:00:00","python","4157"
"2024-06-01 00:00:00","r","934"
"2024-06-01 00:00:00","ruby","91"
"2024-06-01 00:00:00","swift","473"
"2024-07-01 00:00:00","assembly","86"
"2024-07-01 00:00:00","c","511"
"2024-07-01 00:00:00","c#","1741"
"2024-07-01 00:00:00","c++","1006"
"2024-07-01 00:00:00","delphi","51"
"2024-07-01 00:00:00","go","238"
"2024-07-01 00:00:00","java","1229"
"2024-07-01 00:00:00","javascript","2163"
"2024-07-01 00:00:00","perl","30"
"2024-07-01 00:00:00","php","694"
"2024-07-01 00:00:00","python","4073"
"2024-07-01 00:00:00","r","906"
"2024-07-01 00:00:00","ruby","85"
"2024-07-01 00:00:00","swift","466"
"2024-08-01 00:00:00","assembly","104"
"2024-08-01 00:00:00","c","455"
"2024-08-01 00:00:00","c#","1575"
"2024-08-01 00:00:00","c++","932"
"2024-08-01 00:00:00","delphi","71"
"2024-08-01 00:00:00","go","187"
"2024-08-01 00:00:00","java","999"
"2024-08-01 00:00:00","javascript","1937"
"2024-08-01 00:00:00","perl","41"
"2024-08-01 00:00:00","php","639"
"2024-08-01 00:00:00","python","3600"
"2024-08-01 00:00:00","r","767"
"2024-08-01 00:00:00","ruby","98"
"2024-08-01 00:00:00","swift","423"
"2024-09-01 00:00:00","assembly","81"
"2024-09-01 00:00:00","c","421"
"2024-09-01 00:00:00","c#","1334"
"2024-09-01 00:00:00","c++","895"
"2024-09-01 00:00:00","delphi","59"
"2024-09-01 00:00:00","go","142"
"2024-09-01 00:00:00","java","1051"
"2024-09-01 00:00:00","javascript","1680"
"2024-09-01 00:00:00","perl","26"
"2024-09-01 00:00:00","php","515"
"2024-09-01 00:00:00","python","2931"
"2024-09-01 00:00:00","r","659"
"2024-09-01 00:00:00","ruby","69"
"2024-09-01 00:00:00","swift","381"
"2024-10-01 00:00:00","assembly","84"
"2024-10-01 00:00:00","c","447"
"2024-10-01 00:00:00","c#","1345"
"2024-10-01 00:00:00","c++","848"
"2024-10-01 00:00:00","delphi","76"
"2024-10-01 00:00:00","go","168"
"2024-10-01 00:00:00","java","1229"
"2024-10-01 00:00:00","javascript","1457"
"2024-10-01 00:00:00","perl","21"
"2024-10-01 00:00:00","php","546"
"2024-10-01 00:00:00","python","2717"
"2024-10-01 00:00:00","r","688"
"2024-10-01 00:00:00","ruby","49"
"2024-10-01 00:00:00","swift","369"
"2024-11-01 00:00:00","assembly","93"
"2024-11-01 00:00:00","c","390"
"2024-11-01 00:00:00","c#","1180"
"2024-11-01 00:00:00","c++","789"
"2024-11-01 00:00:00","delphi","52"
"2024-11-01 00:00:00","go","112"
"2024-11-01 00:00:00","java","1002"
"2024-11-01 00:00:00","javascript","1286"
"2024-11-01 00:00:00","perl","20"
"2024-11-01 00:00:00","php","460"
"2024-11-01 00:00:00","python","2500"
"2024-11-01 00:00:00","r","623"
"2024-11-01 00:00:00","ruby","66"
"2024-11-01 00:00:00","swift","328"
"2024-12-01 00:00:00","assembly","90"
"2024-12-01 00:00:00","c","320"
"2024-12-01 00:00:00","c#","909"
"2024-12-01 00:00:00","c++","629"
"2024-12-01 00:00:00","delphi","38"
"2024-12-01 00:00:00","go","107"
"2024-12-01 00:00:00","java","940"
"2024-12-01 00:00:00","javascript","1120"
"2024-12-01 00:00:00","perl","24"
"2024-12-01 00:00:00","php","368"
"2024-12-01 00:00:00","python","2163"
"2024-12-01 00:00:00","r","493"
"2024-12-01 00:00:00","ruby","45"
"2024-12-01 00:00:00","swift","265"
"2025-01-01 00:00:00","assembly","67"
